ticker,flag,evidence,harmful,note
RYN,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.339 on 2014-06-30 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
SBSI,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.05 on 2015-04-23 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Stock dividends (5% 2015, 2.4% 2017) missing: ~2-5% EPS drift in YoY; small."
SBSI,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.024 on 2017-05-25 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Stock dividends (5% 2015, 2.4% 2017) missing: ~2-5% EPS drift in YoY; small."
SNX,c_yahoo_nonsplit_factor,Yahoo 'Splits' 2.0 on 2020-12-01 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
SPXC,c_yahoo_nonsplit_factor,Yahoo 'Splits' 3.971 on 2015-09-28 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
TDW,c_yahoo_nonsplit_factor,Yahoo 'Splits' 0.031 on 2017-08-01 not in known_splits_combined.csv (NOT_IN_KNOWN),yes,"Bankruptcy conversion 2017-07-31 (old -> new equity), encoded by Yahoo as a split; fresh-start accounting. Once fundamentals back-fill to 2014, YoY for Q3 2017..Q2 2018 compares predecessor vs successor per-share EPS (units differ ~32x). Fix: history break at 2017-07-31."
TKR,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.397 on 2014-07-01 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
TNL,c_yahoo_nonsplit_factor,Yahoo 'Splits' 2.215 on 2018-06-01 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
TR,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.03 on 2015-03-06 not in known_splits_combined.csv (NOT_IN_KNOWN),no,3% annual stock dividends (already found by First Trial's scan).
TR,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.03 on 2016-03-04 not in known_splits_combined.csv (NOT_IN_KNOWN),no,3% annual stock dividends (already found by First Trial's scan).
TR,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.03 on 2017-03-03 not in known_splits_combined.csv (NOT_IN_KNOWN),no,3% annual stock dividends (already found by First Trial's scan).
TR,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.03 on 2018-03-05 not in known_splits_combined.csv (NOT_IN_KNOWN),no,3% annual stock dividends (already found by First Trial's scan).
TR,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.03 on 2021-03-04 not in known_splits_combined.csv (NOT_IN_KNOWN),no,3% annual stock dividends (already found by First Trial's scan).
TRN,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.389 on 2018-11-01 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
UA,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.0071 on 2016-06-13 not in known_splits_combined.csv (NOT_IN_KNOWN),no,Class-C share dividend 2016; Yahoo UA before 2016-04 may be class A (same company). Negligible.
VFC,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.062 on 2019-05-23 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
VIAV,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.758 on 2015-08-04 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
VNO,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.105 on 2015-01-16 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
VNO,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.237 on 2017-07-18 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
VTOL,c_yahoo_nonsplit_factor,Yahoo 'Splits' 0.5 on 2020-06-12 not in known_splits_combined.csv (known_date_ratio_differs:1/3),no,"Known date, ratio differs (Yahoo 0.5 vs known 1/3); First Trial says VTOL is handled."
XPO,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.718 on 2021-08-02 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
ZD,c_yahoo_nonsplit_factor,Yahoo 'Splits' 1.15 on 2021-10-08 not in known_splits_combined.csv (NOT_IN_KNOWN),no,"Spin-off / distribution price-adjustment factor; the ticker is the continuing parent, so the adjusted series is the same company (like a dividend adjustment). Correctly excluded from known_splits (no share-count change). Note: prices.add_raw_columns treats it as a split when rebuilding raw shares -> per-share commission slightly off before the date (negligible)."
ASH,d_cik_change_2014_2021,Current CIK's first filing 2016; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
AA,d_cik_change_2014_2021,Current CIK's first filing 2016; earlier history filed under a predecessor CIK,yes,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). But the pre-change PRICES belong to the parent (see a row)."
FTI,d_cik_change_2014_2021,Current CIK's first filing 2017; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
SWX,d_cik_change_2014_2021,Current CIK's first filing 2017; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
DXC,d_cik_change_2014_2021,Current CIK's first filing 2017; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
TALO,d_cik_change_2014_2021,Current CIK's first filing 2018; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
NWN,d_cik_change_2014_2021,Current CIK's first filing 2018; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
AAMI,d_cik_change_2014_2021,Current CIK's first filing 2019; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
OVV,d_cik_change_2014_2021,Current CIK's first filing 2020; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
PPLI,d_cik_change_2014_2021,Current CIK's first filing 2020; earlier history filed under a predecessor CIK,yes,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). But the pre-change PRICES belong to the parent (see a row)."
ADEA,d_cik_change_2014_2021,Current CIK's first filing 2020; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
PRG,d_cik_change_2014_2021,Current CIK's first filing 2020; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
LQDA,d_cik_change_2014_2021,Current CIK's first filing 2020; earlier history filed under a predecessor CIK,no,"Pre-change fundamentals are MISSING under the current CIK (the store is keyed by current CIK), so screens SKIP -> no entry (conservative). Prices are the same business."
CHRD,e_bankruptcy_fresh_start,8-K Item 1.03 filings; emergence/fresh-start 2020-11-19,yes,"Store: stub quarter ending 2020-11-19 (EPS 2.58, reorg gain); Q2 2021 EPS 3.52 vs Q2 2020 -0.29 (old shares) = spurious 13x YoY (validation 2021). Fix: treat the emergence date as a fundamentals history break (no YoY across it), like a CIK change."
CRC,e_bankruptcy_fresh_start,8-K Item 1.03 filings; emergence/fresh-start 2020-10-27,yes,"Store: stub 'Q4 2020' ending 2020-10-31 with EPS 79.54 (reorg gain); Q3 2020 EPS +2.20 while NI -29M (sign conflict). Predecessor/successor per-share mix. Fix: treat the emergence date as a fundamentals history break (no YoY across it), like a CIK change."
VAL,e_bankruptcy_fresh_start,8-K Item 1.03 filings; emergence/fresh-start 2021-04-30,yes,"Store: predecessor stub ending 2021-04-30 (EPS -22.38) and successor stub mislabelled 'Q3 2021' ending 2021-06-30. Losses -> mostly fail conservatively, but not structurally safe. Fix: treat the emergence date as a fundamentals history break (no YoY across it), like a CIK change."
GPOR,e_bankruptcy_fresh_start,8-K Item 1.03 filings; emergence/fresh-start 2021-05-17,yes,"Store: predecessor 2020 quarters (released 2021-03) vs successor 2021+ (EPS -22.50 successor Q3 2021): per-share units differ. Fix: treat the emergence date as a fundamentals history break (no YoY across it), like a CIK change."
TDW,e_bankruptcy_fresh_start,8-K Item 1.03 filings; emergence/fresh-start 2017-07-31,yes,"Fresh start; see c_yahoo_nonsplit_factor row. Matters once the 2014 back-fill lands (validation 2017-2018). Fix: treat the emergence date as a fundamentals history break (no YoY across it), like a CIK change."
WFRD,e_bankruptcy_fresh_start,8-K Item 1.03 filings; emergence/fresh-start 2019-12-13,no,"Yahoo WFRD starts 2021-01 (after emergence); 2021 YoY compares successor quarters only. Fix: treat the emergence date as a fundamentals history break (no YoY across it), like a CIK change."
BTU,e_bankruptcy_fresh_start,8-K Item 1.03 filings; emergence/fresh-start 2017-04-03,no,"Yahoo starts at re-listing 2017-04; first-year YoY (2017-Q2..2018-Q1) vs predecessor quarters once back-filled: verify after back-fill. Fix: treat the emergence date as a fundamentals history break (no YoY across it), like a CIK change."
LEU,e_bankruptcy_fresh_start,8-K Item 1.03 filings; emergence/fresh-start 2014-09-30,no,"Before the warm-up window. Fix: treat the emergence date as a fundamentals history break (no YoY across it), like a CIK change."
